date,open_price,high_price,low_price,close_price,volume,adjclose_price
2005-09-20,18.014999389648438,18.065000534057617,17.600000381469727,17.655000686645508,1344200.0,11.887115478515625
2005-09-19,18.110000610351562,18.290000915527344,17.760000228881836,17.989999771118164,1285200.0,12.112669944763184
2005-09-16,17.924999237060547,18.200000762939453,17.924999237060547,18.010000228881836,723200.0,12.126134872436523
2005-09-15,18.350000381469727,18.424999237060547,17.625,17.920000076293945,1352600.0,12.065537452697754
2005-09-14,18.104999542236328,19.204999923706055,18.100000381469727,18.350000381469727,2724000.0,12.355058670043945
2005-09-13,18.18000030517578,18.295000076293945,18.05500030517578,18.1200008392334,885600.0,12.200200080871582
2005-09-12,18.100000381469727,18.209999084472656,17.885000228881836,18.18000030517578,670400.0,12.240596771240234
2005-09-09,18.0,18.375,17.924999237060547,18.06999969482422,952200.0,12.166533470153809
2005-09-08,18.06999969482422,18.174999237060547,17.8799991607666,18.0049991607666,1205200.0,12.122766494750977
2005-09-07,17.8799991607666,18.204999923706055,17.674999237060547,18.114999771118164,1219000.0,12.196831703186035
2005-09-06,17.125,17.8700008392334,17.065000534057617,17.860000610351562,2606600.0,12.025142669677734
2005-09-02,16.725000381469727,16.924999237060547,16.704999923706055,16.915000915527344,647800.0,11.388870239257812
2005-09-01,16.850000381469727,17.05500030517578,16.68000030517578,16.75,1105600.0,11.277775764465332
2005-08-31,16.75,16.954999923706055,16.55500030517578,16.875,903800.0,11.361940383911133
2005-08-30,16.875,17.114999771118164,16.350000381469727,16.65999984741211,1404000.0,11.217178344726562
2005-08-29,16.799999237060547,16.940000534057617,16.559999465942383,16.875,1411200.0,11.361940383911133
2005-08-26,17.229999542236328,17.260000228881836,16.825000762939453,17.0049991607666,1029800.0,11.449467658996582
2005-08-25,17.25,17.420000076293945,17.18000030517578,17.225000381469727,1072400.0,11.597596168518066
2005-08-24,17.399999618530273,17.440000534057617,17.125,17.25,1663800.0,11.614428520202637
2005-08-23,17.325000762939453,17.56999969482422,17.200000762939453,17.440000534057617,2865400.0,11.742353439331055
2005-08-22,16.989999771118164,17.1299991607666,16.764999389648438,17.125,2403600.0,11.530264854431152
2005-08-19,16.200000762939453,16.7450008392334,15.829999923706055,16.489999771118164,2383400.0,11.102716445922852
2005-08-18,14.574999809265137,16.28499984741211,14.300000190734863,16.170000076293945,7538000.0,10.887262344360352
2005-08-17,14.649999618530273,14.875,14.3149995803833,14.725000381469727,3132200.0,9.914346694946289
2005-08-16,15.75,15.75,14.895000457763672,15.03499984741211,2232400.0,10.123067855834961
2005-08-15,15.899999618530273,15.970000267028809,15.65999984741211,15.774999618530273,1690000.0,10.62131118774414
2005-08-12,16.239999771118164,16.239999771118164,15.375,15.699999809265137,2467600.0,10.570812225341797
2005-08-11,16.469999313354492,16.475000381469727,16.219999313354492,16.25,972800.0,10.941128730773926
2005-08-10,16.5,16.7450008392334,16.375,16.469999313354492,1336200.0,11.089252471923828
2005-08-09,16.139999389648438,16.575000762939453,16.139999389648438,16.450000762939453,1851400.0,11.075786590576172
2005-08-08,16.125,16.325000762939453,16.049999237060547,16.104999542236328,650600.0,10.84349536895752
2005-08-05,16.674999237060547,16.7450008392334,15.850000381469727,16.100000381469727,2195600.0,10.840131759643555
2005-08-04,17.15999984741211,17.15999984741211,16.719999313354492,16.735000610351562,682800.0,11.267674446105957
2005-08-03,17.350000381469727,17.350000381469727,17.104999542236328,17.155000686645508,630000.0,11.55046272277832
2005-08-02,17.100000381469727,17.399999618530273,17.065000534057617,17.350000381469727,809200.0,11.681756973266602
2005-08-01,17.274999618530273,17.295000076293945,17.020000457763672,17.05500030517578,1005600.0,11.483136177062988
2005-07-29,17.71500015258789,17.764999389648438,17.125,17.174999237060547,1011600.0,11.563929557800293
2005-07-28,17.479999542236328,17.75,17.479999542236328,17.674999237060547,1003400.0,11.900579452514648
2005-07-27,17.25,17.489999771118164,17.200000762939453,17.479999542236328,1323400.0,11.769286155700684
2005-07-26,16.825000762939453,17.139999389648438,16.40999984741211,17.024999618530273,2500800.0,11.462935447692871
2005-07-25,17.200000762939453,17.329999923706055,17.065000534057617,17.09000015258789,520600.0,11.506699562072754
2005-07-22,17.485000610351562,17.5,17.1200008392334,17.219999313354492,815000.0,11.59422779083252
2005-07-21,17.635000228881836,17.739999771118164,17.399999618530273,17.510000228881836,500600.0,11.789484024047852
2005-07-20,17.4950008392334,17.690000534057617,17.4950008392334,17.639999389648438,531600.0,11.877013206481934
2005-07-19,17.549999237060547,17.610000610351562,17.459999084472656,17.489999771118164,1320800.0,11.776019096374512
2005-07-18,17.59000015258789,17.610000610351562,17.280000686645508,17.489999771118164,1187800.0,11.776019096374512
2005-07-15,17.700000762939453,17.774999618530273,17.44499969482422,17.594999313354492,808400.0,11.84671401977539
2005-07-14,17.75,17.96500015258789,17.655000686645508,17.684999465942383,1014600.0,11.90731143951416
2005-07-13,17.940000534057617,17.989999771118164,17.5049991607666,17.739999771118164,1536800.0,11.944342613220215
2005-07-12,17.899999618530273,18.084999084472656,17.770000457763672,17.850000381469727,1206400.0,12.01840877532959
2005-07-11,17.825000762939453,17.829999923706055,17.614999771118164,17.735000610351562,1209400.0,11.94097900390625
2005-07-08,17.225000381469727,17.604999542236328,17.219999313354492,17.579999923706055,1195600.0,11.836615562438965
2005-07-07,16.80500030517578,17.125,16.514999389648438,17.110000610351562,904000.0,11.520166397094727
2005-07-06,16.625,16.9950008392334,16.604999542236328,16.815000534057617,1136000.0,11.321541786193848
2005-07-05,16.125,16.545000076293945,15.984999656677246,16.545000076293945,1493600.0,11.139752388000488
2005-07-01,16.354999542236328,16.5,16.2549991607666,16.405000686645508,659000.0,11.045487403869629
2005-06-30,16.25,16.579999923706055,16.25,16.354999542236328,907600.0,11.011823654174805
2005-06-29,16.260000228881836,16.28499984741211,16.149999618530273,16.235000610351562,973600.0,10.93102741241455
2005-06-28,16.0,16.274999618530273,15.949999809265137,16.209999084472656,1237800.0,10.91419506072998
2005-06-27,16.100000381469727,16.100000381469727,15.774999618530273,15.789999961853027,609000.0,10.631406784057617
2005-06-24,16.295000076293945,16.299999237060547,16.049999237060547,16.049999237060547,1286200.0,10.806467056274414
2005-06-23,16.274999618530273,16.485000610351562,16.209999084472656,16.25,1196800.0,10.941128730773926
2005-06-22,16.024999618530273,16.274999618530273,15.899999618530273,16.25,1283600.0,10.941128730773926
2005-06-21,16.174999237060547,16.325000762939453,15.970000267028809,16.024999618530273,824000.0,10.78963565826416
2005-06-20,16.53499984741211,16.545000076293945,16.024999618530273,16.19499969482422,1107600.0,10.904094696044922
2005-06-17,16.53499984741211,16.75,16.475000381469727,16.53499984741211,1381600.0,11.13301944732666
2005-06-16,16.9950008392334,17.149999618530273,16.299999237060547,16.4950008392334,1344200.0,11.106088638305664
2005-06-15,16.190000534057617,16.780000686645508,16.125,16.760000228881836,1494800.0,11.284512519836426
2005-06-14,16.350000381469727,16.46500015258789,15.729999542236328,16.190000534057617,2040000.0,10.900731086730957
2005-06-13,16.415000915527344,16.415000915527344,16.2549991607666,16.299999237060547,1270400.0,10.974793434143066
2005-06-10,16.375,16.485000610351562,16.2549991607666,16.385000228881836,1323600.0,11.032023429870605
2005-06-09,16.024999618530273,16.190000534057617,15.649999618530273,16.145000457763672,3261400.0,10.87043285369873
2005-06-08,16.2450008392334,16.2450008392334,15.515000343322754,15.600000381469727,2520600.0,10.5034818649292
2005-06-07,16.524999618530273,16.549999237060547,15.864999771118164,16.014999389648438,2613400.0,10.7829008102417
2005-06-06,15.600000381469727,16.350000381469727,15.354999542236328,16.264999389648438,2989200.0,10.951225280761719
2005-06-03,15.125,15.795000076293945,15.119999885559082,15.539999961853027,2727600.0,10.46308422088623
2005-06-02,15.024999618530273,15.225000381469727,15.020000457763672,15.050000190734863,1264200.0,10.133167266845703
2005-06-01,14.600000381469727,15.149999618530273,14.4399995803833,15.020000457763672,2332200.0,10.112968444824219
2005-05-31,14.975000381469727,15.029999732971191,14.579999923706055,14.579999923706055,1156400.0,9.816715240478516
2005-05-27,15.0,15.020000457763672,14.75,14.9350004196167,1272800.0,10.055737495422363
2005-05-26,14.3149995803833,14.760000228881836,14.199999809265137,14.734999656677246,1457800.0,9.921077728271484
2005-05-25,14.899999618530273,14.904999732971191,14.149999618530273,14.295000076293945,1744400.0,9.62482738494873
2005-05-24,14.975000381469727,15.5649995803833,14.630000114440918,14.875,4952800.0,10.015339851379395
2005-05-23,14.100000381469727,14.529999732971191,14.095000267028809,14.270000457763672,2307000.0,9.607993125915527
2005-05-20,14.050000190734863,14.069999694824219,13.800000190734863,14.010000228881836,934200.0,9.43293571472168
2005-05-19,13.800000190734863,14.09000015258789,13.699999809265137,14.010000228881836,1295400.0,9.43293571472168
2005-05-18,13.149999618530273,13.614999771118164,13.104999542236328,13.585000038146973,1440000.0,9.146780967712402
2005-05-17,12.869999885559082,13.170000076293945,12.739999771118164,13.100000381469727,1112400.0,8.820229530334473
2005-05-16,12.824999809265137,12.914999961853027,12.694999694824219,12.835000038146973,547600.0,8.64180850982666
2005-05-13,12.869999885559082,12.899999618530273,12.600000381469727,12.744999885559082,1407400.0,8.58121109008789
2005-05-12,12.875,13.045000076293945,12.779999732971191,12.899999618530273,1405400.0,8.685572624206543
2005-05-11,12.850000381469727,12.899999618530273,12.675000190734863,12.864999771118164,723600.0,8.662006378173828
2005-05-10,12.890000343322754,12.920000076293945,12.75,12.829999923706055,1124800.0,8.638442039489746
2005-05-09,12.875,12.975000381469727,12.75,12.875,635200.0,8.66873836517334
2005-05-06,12.824999809265137,13.015000343322754,12.729999542236328,12.914999961853027,702800.0,8.695670127868652
2005-05-05,12.600000381469727,13.100000381469727,12.5600004196167,12.899999618530273,1136200.0,8.685572624206543
2005-05-04,12.6899995803833,12.954999923706055,12.494999885559082,12.574999809265137,1018600.0,8.466748237609863
2005-05-03,12.774999618530273,12.989999771118164,12.609999656677246,12.75,1767000.0,8.584578514099121
2005-05-02,12.350000381469727,12.920000076293945,12.3100004196167,12.819999694824219,1247400.0,8.631708145141602
2005-04-29,12.289999961853027,12.4399995803833,12.149999618530273,12.305000305175781,903000.0,8.284957885742188
2005-04-28,12.204999923706055,12.46500015258789,12.175000190734863,12.265000343322754,1834400.0,8.258027076721191
2005-04-27,12.1899995803833,12.270000457763672,12.005000114440918,12.234999656677246,1607400.0,8.237825393676758
2005-04-26,12.1850004196167,12.369999885559082,12.024999618530273,12.289999961853027,1605000.0,8.274860382080078
2005-04-25,11.829999923706055,12.194999694824219,11.824999809265137,12.180000305175781,2009800.0,8.20079517364502
2005-04-22,11.875,11.925000190734863,11.755000114440918,11.824999809265137,2611800.0,7.9617743492126465
2005-04-21,11.78499984741211,12.0,11.774999618530273,11.960000038146973,1736400.0,8.0526704788208
2005-04-20,12.0,12.125,11.59000015258789,11.710000038146973,1707400.0,7.884344577789307
2005-04-19,11.975000381469727,12.125,11.8100004196167,12.050000190734863,2269800.0,8.113268852233887
2005-04-18,10.699999809265137,12.850000381469727,10.399999618530273,11.854999542236328,15581200.0,7.981971740722656
2005-04-15,10.454999923706055,10.84000015258789,10.454999923706055,10.805000305175781,1230000.0,7.275008201599121
2005-04-14,10.765000343322754,10.854999542236328,10.369999885559082,10.454999923706055,375000.0,7.0393524169921875
2005-04-13,10.949999809265137,10.979999542236328,10.755000114440918,10.760000228881836,280200.0,7.244709014892578
2005-04-12,10.774999618530273,11.03499984741211,10.675000190734863,10.975000381469727,620400.0,7.389469623565674
2005-04-11,10.925000190734863,10.925000190734863,10.675000190734863,10.755000114440918,495200.0,7.241343021392822
2005-04-08,11.024999618530273,11.135000228881836,10.890000343322754,10.890000343322754,523000.0,7.332238674163818
2005-04-07,10.914999961853027,11.029999732971191,10.734999656677246,10.994999885559082,593800.0,7.402935028076172
2005-04-06,11.050000190734863,11.194999694824219,10.954999923706055,10.96500015258789,485600.0,7.382737159729004
2005-04-05,10.949999809265137,11.055000305175781,10.885000228881836,11.055000305175781,728200.0,7.443331241607666
2005-04-04,10.925000190734863,10.925000190734863,10.71500015258789,10.890000343322754,686200.0,7.332238674163818
2005-04-01,11.204999923706055,11.25,10.779999732971191,10.885000228881836,585000.0,7.328871250152588
2005-03-31,11.324999809265137,11.364999771118164,11.015000343322754,11.079999923706055,480000.0,7.4601664543151855
2005-03-30,11.25,11.395000457763672,11.135000228881836,11.359999656677246,549000.0,7.648687839508057
2005-03-29,11.515000343322754,11.720000267028809,11.279999732971191,11.28499984741211,965000.0,7.598190784454346
2005-03-28,11.529999732971191,11.8100004196167,11.510000228881836,11.710000038146973,2126000.0,7.884344577789307
2005-03-24,11.100000381469727,11.475000381469727,10.864999771118164,11.274999618530273,1691800.0,7.591457366943359
2005-03-23,10.5,11.1899995803833,10.420000076293945,10.975000381469727,4361200.0,7.389469623565674
2005-03-22,10.055000305175781,10.149999618530273,9.699999809265137,9.75,2227400.0,6.564677715301514
2005-03-21,10.510000228881836,10.510000228881836,10.21500015258789,10.305000305175781,543400.0,6.938357830047607
2005-03-18,10.625,10.675000190734863,10.454999923706055,10.510000228881836,448600.0,7.076383590698242
2005-03-17,10.350000381469727,10.569999694824219,10.345000267028809,10.515000343322754,732800.0,7.079751491546631
2005-03-16,10.595000267028809,10.600000381469727,10.350000381469727,10.399999618530273,379000.0,7.002321243286133
2005-03-15,9.824999809265137,10.640000343322754,9.800000190734863,10.595000267028809,1642800.0,7.133615970611572
2005-03-14,9.984999656677246,10.055000305175781,9.800000190734863,9.829999923706055,1416400.0,6.618541717529297
2005-03-11,10.175000190734863,10.21500015258789,10.104999542236328,10.145000457763672,757000.0,6.830629825592041
2005-03-10,10.154999732971191,10.170000076293945,10.079999923706055,10.149999618530273,376200.0,6.8339972496032715
2005-03-09,10.270000457763672,10.270000457763672,10.100000381469727,10.130000114440918,563200.0,6.820530414581299
2005-03-08,10.404999732971191,10.404999732971191,10.265000343322754,10.265000343322754,252400.0,6.9114274978637695
2005-03-07,10.375,10.524999618530273,10.270000457763672,10.404999732971191,337400.0,7.005688190460205
2005-03-04,10.1899995803833,10.345000267028809,10.154999732971191,10.345000267028809,452600.0,6.965290069580078
2005-03-03,10.239999771118164,10.25,10.024999618530273,10.175000190734863,609800.0,6.850827693939209
2005-03-02,10.135000228881836,10.180000305175781,10.03499984741211,10.140000343322754,660000.0,6.827264785766602
2005-03-01,9.800000190734863,10.25,9.699999809265137,10.135000228881836,795600.0,6.823897838592529
2005-02-28,9.600000381469727,9.795000076293945,9.600000381469727,9.704999923706055,267000.0,6.534379959106445
2005-02-25,9.274999618530273,9.649999618530273,9.274999618530273,9.614999771118164,399600.0,6.473781108856201
2005-02-24,9.449999809265137,9.5,9.265000343322754,9.300000190734863,486000.0,6.261691093444824
2005-02-23,9.444999694824219,9.460000038146973,9.369999885559082,9.420000076293945,234000.0,6.342487812042236
2005-02-22,9.765000343322754,9.779999732971191,9.34000015258789,9.354999542236328,486600.0,6.298720836639404
2005-02-18,9.920000076293945,9.9399995803833,9.619999885559082,9.765000343322754,449800.0,6.574775695800781
2005-02-17,9.899999618530273,9.960000038146973,9.78499984741211,9.880000114440918,488800.0,6.652203559875488
2005-02-16,9.829999923706055,9.904999732971191,9.78499984741211,9.850000381469727,647600.0,6.63200569152832
2005-02-15,9.675000190734863,9.845000267028809,9.600000381469727,9.845000267028809,399800.0,6.628639221191406
2005-02-14,9.595000267028809,9.65999984741211,9.53499984741211,9.625,367600.0,6.480513095855713
2005-02-11,9.5,9.640000343322754,9.395000457763672,9.574999809265137,409400.0,6.446849346160889
2005-02-10,9.585000038146973,9.625,9.460000038146973,9.460000038146973,344600.0,6.369418621063232
2005-02-09,9.725000381469727,9.824999809265137,9.5600004196167,9.5600004196167,229800.0,6.436749458312988
2005-02-08,9.699999809265137,9.770000457763672,9.670000076293945,9.75,527600.0,6.564677715301514
2005-02-07,9.805000305175781,9.805000305175781,9.725000381469727,9.75,805600.0,6.564677715301514
2005-02-04,9.774999618530273,9.914999961853027,9.75,9.829999923706055,421400.0,6.618541717529297
2005-02-03,10.0,10.0,9.729999542236328,9.805000305175781,1043200.0,6.601708889007568
2005-02-02,9.675000190734863,10.029999732971191,9.664999961853027,10.020000457763672,1063200.0,6.746466159820557
2005-02-01,9.524999618530273,9.664999961853027,9.524999618530273,9.635000228881836,512000.0,6.487247467041016
2005-01-31,9.449999809265137,9.574999809265137,9.4399995803833,9.545000076293945,550400.0,6.426649570465088
2005-01-28,9.510000228881836,9.579999923706055,9.369999885559082,9.399999618530273,1049800.0,6.329020023345947
2005-01-27,9.569999694824219,9.625,9.5,9.619999885559082,451600.0,6.477147579193115
2005-01-26,9.354999542236328,9.585000038146973,9.354999542236328,9.5600004196167,308000.0,6.436749458312988
2005-01-25,9.335000038146973,9.470000267028809,9.3149995803833,9.345000267028809,1021600.0,6.291989326477051
2005-01-24,9.545000076293945,9.550000190734863,9.279999732971191,9.34000015258789,700400.0,6.288623809814453
2005-01-21,9.600000381469727,9.619999885559082,9.475000381469727,9.550000190734863,653600.0,6.43001651763916
2005-01-20,9.630000114440918,9.71500015258789,9.585000038146973,9.585000038146973,737600.0,6.453580379486084
2005-01-19,9.654999732971191,9.795000076293945,9.555000305175781,9.680000305175781,1202600.0,6.517544746398926
2005-01-18,9.529999732971191,9.65999984741211,9.479999542236328,9.65999984741211,797000.0,6.5040788650512695
2005-01-14,9.475000381469727,9.59000015258789,9.46500015258789,9.524999618530273,688800.0,6.413183689117432
2005-01-13,9.5,9.5649995803833,9.460000038146973,9.489999771118164,1024400.0,6.389618396759033
2005-01-12,9.600000381469727,9.600000381469727,9.430000305175781,9.520000457763672,953800.0,6.409816741943359
2005-01-11,9.699999809265137,9.704999923706055,9.5649995803833,9.574999809265137,994600.0,6.446849346160889
2005-01-10,9.704999923706055,9.800000190734863,9.654999732971191,9.699999809265137,2355800.0,6.53101110458374
2005-01-07,9.949999809265137,9.949999809265137,9.375,9.774999618530273,7337400.0,6.581507682800293
2005-01-06,10.640000343322754,10.675000190734863,10.574999809265137,10.574999809265137,1205200.0,7.120148658752441
2005-01-05,10.550000190734863,10.725000381469727,10.515000343322754,10.640000343322754,813600.0,7.163915157318115
2005-01-04,10.765000343322754,10.805000305175781,10.265000343322754,10.649999618530273,1094600.0,7.170646667480469
2005-01-03,11.475000381469727,11.475000381469727,10.630000114440918,10.765000343322754,1211200.0,7.248074054718018
2004-12-31,11.25,11.279999732971191,11.175000190734863,11.180000305175781,355200.0,7.527495384216309
2004-12-30,11.274999618530273,11.300000190734863,11.154999732971191,11.229999542236328,460000.0,7.561159610748291
2004-12-29,11.125,11.199999809265137,11.039999961853027,11.164999961853027,537000.0,7.517397403717041
2004-12-28,10.664999961853027,11.175000190734863,10.654999732971191,11.125,813200.0,7.4904656410217285
2004-12-27,10.854999542236328,11.0,10.630000114440918,10.65999984741211,670000.0,7.177380084991455
2004-12-23,10.970000267028809,11.010000228881836,10.680000305175781,10.729999542236328,563400.0,7.2245097160339355
2004-12-22,10.619999885559082,11.0,10.600000381469727,10.96500015258789,961000.0,7.382737159729004
2004-12-21,10.5,10.600000381469727,10.399999618530273,10.600000381469727,726800.0,7.136983394622803
2004-12-20,10.595000267028809,10.640000343322754,10.34000015258789,10.510000228881836,770400.0,7.076383590698242
2004-12-17,10.734999656677246,10.734999656677246,10.430000305175781,10.574999809265137,393000.0,7.120148658752441
2004-12-16,10.675000190734863,10.774999618530273,10.59000015258789,10.734999656677246,603800.0,7.227877616882324
2004-12-15,10.65999984741211,10.675000190734863,10.53499984741211,10.630000114440918,805600.0,7.157179832458496
2004-12-14,10.75,10.789999961853027,10.5,10.614999771118164,1151000.0,7.147078990936279
2004-12-13,10.875,10.925000190734863,10.635000228881836,10.75,684200.0,7.237976551055908
2004-12-10,10.649999618530273,10.835000038146973,10.399999618530273,10.824999809265137,1675800.0,7.288473606109619
2004-12-09,10.675000190734863,10.774999618530273,10.225000381469727,10.710000038146973,1303200.0,7.211044788360596
2004-12-08,10.600000381469727,10.710000038146973,10.479999542236328,10.710000038146973,1041800.0,7.211044788360596
2004-12-07,10.510000228881836,10.595000267028809,10.460000038146973,10.550000190734863,595200.0,7.103317737579346
2004-12-06,10.524999618530273,10.645000457763672,10.5,10.520000457763672,688200.0,7.083117961883545
2004-12-03,10.449999809265137,10.524999618530273,10.354999542236328,10.5,1087800.0,7.069652080535889
2004-12-02,10.5600004196167,10.6899995803833,10.46500015258789,10.529999732971191,652600.0,7.089849472045898
2004-12-01,10.595000267028809,10.645000457763672,10.475000381469727,10.550000190734863,1100800.0,7.103317737579346
2004-11-30,10.75,10.949999809265137,10.545000076293945,10.545000076293945,1088400.0,7.099949836730957
2004-11-29,11.0,11.0,10.675000190734863,10.675000190734863,905800.0,7.187479496002197
2004-11-26,10.739999771118164,10.890000343322754,10.704999923706055,10.850000381469727,299000.0,7.305304527282715
2004-11-24,10.425000190734863,10.739999771118164,10.385000228881836,10.739999771118164,1761200.0,7.231243133544922
2004-11-23,10.234999656677246,10.774999618530273,10.199999809265137,10.300000190734863,3663200.0,6.934991836547852
2004-11-22,10.25,10.335000038146973,9.845000267028809,9.895000457763672,2678200.0,6.662304401397705
2004-11-19,10.725000381469727,10.725000381469727,10.234999656677246,10.270000457763672,3224400.0,6.914793014526367
2004-11-18,10.975000381469727,10.975000381469727,10.755000114440918,10.949999809265137,1524000.0,7.372635841369629
2004-11-17,11.119999885559082,11.420000076293945,11.0,11.0,2098600.0,7.406301975250244
2004-11-16,11.550000190734863,11.579999923706055,11.029999732971191,11.154999732971191,2438800.0,7.51066255569458
2004-11-15,11.449999809265137,11.574999809265137,11.149999618530273,11.574999809265137,4906800.0,7.793448448181152
2004-11-12,10.800000190734863,11.755000114440918,10.800000190734863,11.75,4220400.0,7.9112772941589355
2004-11-11,10.75,10.800000190734863,10.335000038146973,10.694999694824219,2437000.0,7.200944423675537
2004-11-10,11.0,11.0,10.675000190734863,10.699999809265137,1378200.0,7.204310894012451
2004-11-09,11.425000190734863,11.430000305175781,10.994999885559082,10.994999885559082,1772200.0,7.402935028076172
2004-11-08,11.399999618530273,11.555000305175781,11.119999885559082,11.425000190734863,1842200.0,7.6924543380737305
2004-11-05,10.725000381469727,10.84000015258789,10.5,10.765000343322754,2077400.0,7.248074054718018
2004-11-04,9.960000038146973,10.239999771118164,9.824999809265137,10.149999618530273,670200.0,6.8339972496032715
2004-11-03,10.0600004196167,10.154999732971191,9.9350004196167,9.979999542236328,929600.0,6.719533920288086
2004-11-02,9.899999618530273,10.119999885559082,9.875,10.029999732971191,540600.0,6.753199577331543
2004-11-01,9.800000190734863,9.9350004196167,9.800000190734863,9.904999732971191,237000.0,6.669037818908691
2004-10-29,9.925000190734863,9.949999809265137,9.664999961853027,9.795000076293945,809000.0,6.594973087310791
2004-10-28,10.0,10.109999656677246,9.904999732971191,9.949999809265137,401400.0,6.69933557510376
